provinsi,daerah,jenis,tahun,peng,rata_pengeluaran,variasi_pengeluaran,cluster
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2016,413580.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2017,486734.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2018,502810.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2019,514251.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2020,537605.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2021,556903.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2022,585162.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2011,247990.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2012,276389.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2013,270377.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2014,334419.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2015,368679.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2016,395791.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2017,440060.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2018,503588.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2019,511838.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2020,555218.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2021,572438.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,NONMAKANAN,2022,543423.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2011,529906.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2012,562421.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2013,608016.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2014,702390.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2015,789896.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2016,809371.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2017,926794.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2018,1006398.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2019,1026089.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2020,1092823.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2021,1129341.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,TOTAL,2022,1128586.0,532065.9448818897,255708.9075944204,2
PAPUA BARAT,PERDESAAN,MAKANAN,2007,145641.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,MAKANAN,2008,182991.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,MAKANAN,2009,239374.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,MAKANAN,2010,246550.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,MAKANAN,2011,320978.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,MAKANAN,2012,288477.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,MAKANAN,2013,347695.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,MAKANAN,2014,385728.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,MAKANAN,2015,463880.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,MAKANAN,2016,422748.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,MAKANAN,2017,503505.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,MAKANAN,2018,563630.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,MAKANAN,2019,618950.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,MAKANAN,2020,637059.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,MAKANAN,2021,645883.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,MAKANAN,2022,697480.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,NONMAKANAN,2007,94305.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,NONMAKANAN,2008,109712.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,NONMAKANAN,2009,124970.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,NONMAKANAN,2010,150604.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,NONMAKANAN,2011,287082.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,NONMAKANAN,2012,237225.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,NONMAKANAN,2013,269646.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,NONMAKANAN,2014,317493.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,NONMAKANAN,2015,420440.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,NONMAKANAN,2016,402906.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,NONMAKANAN,2017,414874.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,NONMAKANAN,2018,502000.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,NONMAKANAN,2019,576152.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,NONMAKANAN,2020,580724.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,NONMAKANAN,2021,583188.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,NONMAKANAN,2022,612654.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,TOTAL,2007,239945.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,TOTAL,2008,292703.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,TOTAL,2009,364345.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,TOTAL,2010,397155.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,TOTAL,2011,608060.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,TOTAL,2012,525702.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,TOTAL,2013,617340.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,TOTAL,2014,703221.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,TOTAL,2015,884320.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,TOTAL,2016,825653.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,TOTAL,2017,918380.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,TOTAL,2018,1065631.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,TOTAL,2019,1195102.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,TOTAL,2020,1217784.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,TOTAL,2021,1229072.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAAN,TOTAL,2022,1310134.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,MAKANAN,2007,249422.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,MAKANAN,2008,281021.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,MAKANAN,2009,365174.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,MAKANAN,2010,406785.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,MAKANAN,2011,477629.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,MAKANAN,2012,511296.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,MAKANAN,2013,579221.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,MAKANAN,2014,587378.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,MAKANAN,2015,593203.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,MAKANAN,2016,578480.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,MAKANAN,2017,625250.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,MAKANAN,2018,688191.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,MAKANAN,2019,734698.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,MAKANAN,2020,757592.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,MAKANAN,2021,767908.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,MAKANAN,2022,761378.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2007,223745.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2008,249604.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2009,350537.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2010,434326.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2011,605640.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2012,601530.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2013,672030.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2014,783891.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2015,676879.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2016,725085.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2017,814450.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2018,819391.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2019,872356.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2020,880007.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2021,969587.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,NONMAKANAN,2022,883993.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,TOTAL,2007,473167.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,TOTAL,2008,530625.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,TOTAL,2009,715711.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,TOTAL,2010,841111.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,TOTAL,2011,1083269.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,TOTAL,2012,1112825.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,TOTAL,2013,1251251.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,TOTAL,2014,1371269.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,TOTAL,2015,1270082.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERKOTAAN,TOTAL,2016,1303565.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2011,367893.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2012,354867.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2013,416901.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2014,445820.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2015,512796.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2016,482624.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2017,551032.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2018,614330.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2019,667673.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2020,687943.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2021,698303.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,MAKANAN,2022,723854.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2011,382488.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2012,345772.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2013,389924.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2014,456479.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2015,517436.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2016,526777.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2017,570859.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2018,631186.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2019,700836.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2020,707070.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2021,749177.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2022,724650.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,TOTAL,2011,750381.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,TOTAL,2012,700639.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,TOTAL,2013,806825.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,TOTAL,2014,902298.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,TOTAL,2015,1030232.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,TOTAL,2016,1009401.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,TOTAL,2017,1121891.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,TOTAL,2018,1245517.0,621398.593495935,299974.6199849722,1
PAPUA BARAT,PERDESAANPERKOTAAN,TOTAL,2019,1368510.0,621398.593495935,299974.6199849722,1
PAPUA,PERDESAAN,MAKANAN,2007,174794.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,MAKANAN,2008,185796.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,MAKANAN,2009,219375.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,MAKANAN,2010,271703.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,MAKANAN,2011,289704.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,MAKANAN,2012,301021.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,MAKANAN,2013,317666.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,MAKANAN,2014,388427.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,MAKANAN,2015,403652.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,MAKANAN,2016,473493.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,MAKANAN,2017,580292.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,MAKANAN,2018,575972.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,MAKANAN,2019,615756.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,MAKANAN,2020,692981.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,MAKANAN,2021,780284.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,MAKANAN,2022,839057.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,NONMAKANAN,2007,85281.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,NONMAKANAN,2008,116061.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,NONMAKANAN,2009,113524.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,NONMAKANAN,2010,138415.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,NONMAKANAN,2011,129790.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,NONMAKANAN,2012,147907.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,NONMAKANAN,2013,169400.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,NONMAKANAN,2014,119018.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,NONMAKANAN,2015,218261.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,NONMAKANAN,2016,292366.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,NONMAKANAN,2017,309079.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,NONMAKANAN,2018,364257.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,NONMAKANAN,2019,413438.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,NONMAKANAN,2020,456721.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,NONMAKANAN,2021,446905.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,NONMAKANAN,2022,439173.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,TOTAL,2007,260075.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,TOTAL,2008,301857.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,TOTAL,2009,332899.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,TOTAL,2010,410118.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,TOTAL,2011,419493.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,TOTAL,2012,448928.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,TOTAL,2013,487066.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,TOTAL,2014,507445.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,TOTAL,2015,621913.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,TOTAL,2016,765859.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,TOTAL,2017,889371.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,TOTAL,2018,940229.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,TOTAL,2019,1029195.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,TOTAL,2020,1149702.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,TOTAL,2021,1227190.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAAN,TOTAL,2022,1278230.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,MAKANAN,2007,324366.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,MAKANAN,2008,333558.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,MAKANAN,2009,392730.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,MAKANAN,2010,415596.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,MAKANAN,2011,448305.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,MAKANAN,2012,514838.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,MAKANAN,2013,557115.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,MAKANAN,2014,772584.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,MAKANAN,2015,666922.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,MAKANAN,2016,668005.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,MAKANAN,2017,795023.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,MAKANAN,2018,749489.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,MAKANAN,2019,789028.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,MAKANAN,2020,800970.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,MAKANAN,2021,823762.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,MAKANAN,2022,904600.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,NONMAKANAN,2007,336276.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,NONMAKANAN,2008,364421.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,NONMAKANAN,2009,366232.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,NONMAKANAN,2010,381501.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,NONMAKANAN,2011,499060.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,NONMAKANAN,2012,525317.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,NONMAKANAN,2013,656825.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,NONMAKANAN,2014,483316.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,NONMAKANAN,2015,739704.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,NONMAKANAN,2016,746974.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,NONMAKANAN,2017,798850.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,NONMAKANAN,2018,857375.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,NONMAKANAN,2019,889117.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,NONMAKANAN,2020,909040.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,NONMAKANAN,2021,894668.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,NONMAKANAN,2022,979502.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,TOTAL,2007,660642.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,TOTAL,2008,697979.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,TOTAL,2009,758961.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,TOTAL,2010,797097.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,TOTAL,2011,947365.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,TOTAL,2012,1040154.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,TOTAL,2013,1213940.0,586568.5609756098,300426.2115444271,1
PAPUA,PERKOTAAN,TOTAL,2014,1255900.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,MAKANAN,2011,330865.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,MAKANAN,2012,356651.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,MAKANAN,2013,379876.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,MAKANAN,2014,487272.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,MAKANAN,2015,473382.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,MAKANAN,2016,524592.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,MAKANAN,2017,638353.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,MAKANAN,2018,623986.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,MAKANAN,2019,665291.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,MAKANAN,2020,723821.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,MAKANAN,2021,792780.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,MAKANAN,2022,858106.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,NONMAKANAN,2011,225626.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,NONMAKANAN,2012,246100.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,NONMAKANAN,2013,296036.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,NONMAKANAN,2014,212753.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,NONMAKANAN,2015,356371.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,NONMAKANAN,2016,411795.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,NONMAKANAN,2017,441507.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,NONMAKANAN,2018,500709.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,NONMAKANAN,2019,549426.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,NONMAKANAN,2020,585893.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,NONMAKANAN,2021,575598.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,NONMAKANAN,2022,596214.0,586568.5609756098,300426.2115444271,1
PAPUA,PERDESAANPERKOTAAN,TOTAL,2011,556491.0,586568.5609756098,300426.2115444271,1
